id_cliente;nome_cliente;email_cliente;genero;idade;segmento;cidade;estado;regiao;renda_estimada
1131;Rodrigo Almeida;rodrigo.almeida1131@exemplo.com.br;F;33;Corporativo;São Paulo;SP;Sudeste;15327.82
1132;Bruna Vieira;bruna.vieira1132@exemplo.com.br;M;37;Corporativo;Brasília;DF;Centro-Oeste;6837.93
1133;Renata Marques;renata.marques1133@exemplo.com.br;F;65;Pequenas Empresas;Niterói;RJ;Sudeste;6236.42
1134;Felipe Soares;felipe.soares1134@exemplo.com.br;F;27;Consumidor Final;Florianópolis;SC;Sul;13799.74
1135;Jessica Carvalho;jessica.carvalho1135@exemplo.com.br;F;48;Consumidor Final;Campinas;SP;Sudeste;5700.99
1136;Mateus Ribeiro;mateus.ribeiro1136@exemplo.com.br;F;55;Corporativo;Joinville;SC;Sul;10330.89
1137;Pedro Almeida;pedro.almeida1137@exemplo.com.br;F;27;Consumidor Final;Recife;PE;Nordeste;10444.31
1138;Ana Nascimento;ana.nascimento1138@exemplo.com.br;M;31;Pequenas Empresas;Fortaleza;CE;Nordeste;9623.55
1139;Gabriel Andrade;gabriel.andrade1139@exemplo.com.br;F;56;Consumidor Final;Brasília;DF;Centro-Oeste;16092.78
1140;Rodrigo Souza;rodrigo.souza1140@exemplo.com.br;M;27;Pequenas Empresas;Porto Alegre;RS;Sul;4119.2
1141;Larissa Ribeiro;larissa.ribeiro1141@exemplo.com.br;M;27;Consumidor Final;Recife;PE;Nordeste;14975.82
1142;Pedro Santos;pedro.santos1142@exemplo.com.br;F;29;Consumidor Final;Porto Alegre;RS;Sul;15551.74
1143;Ana Silva;ana.silva1143@exemplo.com.br;M;44;Consumidor Final;Florianópolis;SC;Sul;10043.18
1144;Larissa Vieira;larissa.vieira1144@exemplo.com.br;F;71;Corporativo;Caxias do Sul;RS;Sul;13936.55
1145;Aline Rodrigues;aline.rodrigues1145@exemplo.com.br;F;60;Corporativo;Fortaleza;CE;Nordeste;9519.92
1146;Vanessa Andrade;vanessa.andrade1146@exemplo.com.br;F;43;Consumidor Final;Salvador;BA;Nordeste;7725.67
1147;Gabriel Dias;gabriel.dias1147@exemplo.com.br;M;63;Consumidor Final;Londrina;PR;Sul;2604.31
1148;Marcos Nunes;marcos.nunes1148@exemplo.com.br;M;53;Pequenas Empresas;Porto Alegre;RS;Sul;3587.98
1149;Aline Fernandes;aline.fernandes1149@exemplo.com.br;M;50;Corporativo;Campinas;SP;Sudeste;16818.89
1150;Rodrigo Dias;rodrigo.dias1150@exemplo.com.br;M;68;Corporativo;Belo Horizonte;MG;Sudeste;5554.62
1151;Jessica Nascimento;jessica.nascimento1151@exemplo.com.br;F;69;Consumidor Final;Goiânia;GO;Centro-Oeste;10896.77
1152;Felipe Martins;felipe.martins1152@exemplo.com.br;M;45;Corporativo;Recife;PE;Nordeste;5142.28
1153;Lucas Machado;lucas.machado1153@exemplo.com.br;F;25;Consumidor Final;Joinville;SC;Sul;18170.51
1154;Patricia Ferreira;patricia.ferreira1154@exemplo.com.br;F;27;Consumidor Final;Belo Horizonte;MG;Sudeste;7200.75
1155;Pedro Dias;pedro.dias1155@exemplo.com.br;M;63;Consumidor Final;Caxias do Sul;RS;Sul;3153.58
1156;Thiago Souza;thiago.souza1156@exemplo.com.br;F;42;Corporativo;Salvador;BA;Nordeste;17547.71
1157;daniela souza;daniela.souza1157@exemplo.com.br;M;50;Corporativo;Curitiba;PR;Sul;14463.96
1158;Thiago Souza;thiago.souza1158@exemplo.com.br;F;44;Pequenas Empresas;Caxias do Sul;RS;Sul;3266.97
1159;Lucas Carvalho;lucas.carvalho1159@exemplo.com.br;F;55;Pequenas Empresas;São Paulo;SP;Sudeste;13204.09
1160;Fernanda Moreira;fernanda.moreira1160@exemplo.com.br;F;44;Pequenas Empresas;Niterói;RJ;Sudeste;9469.51
1161;Vanessa Rocha;vanessa.rocha1161@exemplo.com.br;F;28;Pequenas Empresas;Niterói;RJ;Sudeste;14946.99
1162;Patricia Carvalho;patricia.carvalho1162@exemplo.com.br;F;18;Consumidor Final;Brasília;DF;Centro-Oeste;15446.09
1163;Jessica Barbosa;jessica.barbosa1163@exemplo.com.br;M;48;Consumidor Final;Belo Horizonte;MG;Sudeste;6654.84
1164;Beatriz Marques;beatriz.marques1164@exemplo.com.br;M;71;Pequenas Empresas;Florianópolis;SC;Sul;10518.35
1165;Gabriel Ferreira;gabriel.ferreira1165@exemplo.com.br;M;23;Corporativo;Goiânia;GO;Centro-Oeste;8643.47
1166;Rodrigo Marques;rodrigo.marques1166@exemplo.com.br;F;31;Corporativo;Brasília;DF;Centro-Oeste;12150.26
1167;Renata Costa;renata.costa1167@exemplo.com.br;F;46;Pequenas Empresas;Caxias do Sul;RS;Sul;6650.11
1168;Eduardo Costa;eduardo.costa1168@exemplo.com.br;F;62;Consumidor Final;Feira de Santana;BA;Nordeste;4379.73
1169;Priscila Silva;priscila.silva1169@exemplo.com.br;M;29;Pequenas Empresas;São Paulo;SP;Sudeste;8934.56
1170;Daniela Nascimento;daniela.nascimento1170@exemplo.com.br;M;59;Pequenas Empresas;Joinville;SC;Sul;3463.63
1171;Lucas Mendes;lucas.mendes1171@exemplo.com.br;M;70;Corporativo;Feira de Santana;BA;Nordeste;8334.94
1172;Aline Ribeiro;aline.ribeiro1172@exemplo.com.br;M;41;Corporativo;São Paulo;SP;Sudeste;17460.84
1173;Rafael Silva;rafael.silva1173@exemplo.com.br;F;63;Pequenas Empresas;São Paulo;SP;Sudeste;8032.48
1174;Mateus Marques;mateus.marques1174@exemplo.com.br;M;49;Consumidor Final;Porto Alegre;RS;Sul;17966.93
1175;Gabriel Lima;gabriel.lima1175@exemplo.com.br;M;70;Consumidor Final;Uberlândia;MG;Sudeste;12606.51
1176;Rodrigo Machado;rodrigo.machado1176@exemplo.com.br;F;53;Consumidor Final;Fortaleza;CE;Nordeste;5358.46
1177;Leonardo Vieira;leonardo.vieira1177@exemplo.com.br;M;55;Consumidor Final;Goiânia;GO;Centro-Oeste;4290.42
1178;Mateus Rodrigues;mateus.rodrigues1178@exemplo.com.br;M;64;Pequenas Empresas;Goiânia;GO;Centro-Oeste;14950.72
1179;Camila Machado;camila.machado1179@exemplo.com.br;F;53;Pequenas Empresas;Brasília;DF;Centro-Oeste;16594.56
1180;Lucas Carvalho;lucas.carvalho1180@exemplo.com.br;F;72;Corporativo;Campinas;SP;Sudeste;18420.24
1181;Beatriz Souza;beatriz.souza1181@exemplo.com.br;F;51;Corporativo;Feira de Santana;BA;Nordeste;14572.05
1182;Daniela Andrade;daniela.andrade1182@exemplo.com.br;F;46;Pequenas Empresas;Londrina;PR;Sul;7354.74
1183;Thiago Alves;thiago.alves1183@exemplo.com.br;M;32;Pequenas Empresas;Goiânia;GO;Centro-Oeste;18142.96
1184;Pedro Oliveira;pedro.oliveira1184@exemplo.com.br;M;37;Corporativo;Uberlândia;MG;Sudeste;3224.36
1185;  MARCOS  souza ;marcos.souza1185@exemplo.com.br;M;69;Pequenas Empresas;Salvador;BA;Nordeste;12408.64
1186;Felipe Marques;felipe.marques1186@exemplo.com.br;F;39;Consumidor Final;Rio de Janeiro;RJ;Sudeste;15770.04
1187;Jessica Costa;jessica.costa1187@exemplo.com.br;M;57;Pequenas Empresas;Curitiba;PR;Sul;9348.03
1188;Rodrigo Rocha;rodrigo.rocha1188@exemplo.com.br;M;20;Consumidor Final;Rio de Janeiro;RJ;Sudeste;8351.54
1189;Daniela Machado;daniela.machado1189@exemplo.com.br;M;21;Corporativo;Niterói;RJ;Sudeste;7113.98
1190;Marcos Carvalho;marcos.carvalho1190@exemplo.com.br;M;72;Corporativo;Campinas;SP;Sudeste;8417.72
1191;Rodrigo Barbosa;rodrigo.barbosa1191@exemplo.com.br;M;42;Corporativo;Curitiba;PR;Sul;9766.61
1192;Pedro Mendes;pedro.mendes1192@exemplo.com.br;F;61;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;14961.74
1193;Rafael Soares;rafael.soares1193@exemplo.com.br;M;18;Consumidor Final;Uberlândia;MG;Sudeste;11901.35
1194;Mateus Vieira;mateus.vieira1194@exemplo.com.br;M;50;Pequenas Empresas;Uberlândia;MG;Sudeste;6377.46
1195;Pedro Lopes;pedro.lopes1195@exemplo.com.br;M;26;Consumidor Final;Feira de Santana;BA;Nordeste;15191.52
1196;Gabriel Rodrigues;gabriel.rodrigues1196@exemplo.com.br;F;55;Corporativo;Salvador;BA;Nordeste;16629.12
1197;Vinicius Rodrigues;vinicius.rodrigues1197@exemplo.com.br;F;41;Corporativo;Porto Alegre;RS;Sul;18015.42
1198;Carla Vieira;carla.vieira1198@exemplo.com.br;M;50;Consumidor Final;Niterói;RJ;Sudeste;15552.7
1199;patricia machado;patricia.machado1199@exemplo.com.br;M;58;Consumidor Final;Florianópolis;SC;Sul;17008.55
1200;Renata Oliveira;renata.oliveira1200@exemplo.com.br;F;62;Pequenas Empresas;Recife;PE;Nordeste;7597.67
